CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
852,52.0,Male,,,118.0,3423.09,Electronics,2023-05-01 09:39:46.585300,Manager,49,0
853,70.0,Male,Los Angeles,Platinum,,8890.95,Home Goods,2023-05-13 09:39:46.585300,Engineer,19,1
854,40.0,Female,Philadelphia,Silver,116.0,3188.67,Home Goods,2023-02-18 09:39:46.585300,Manager,62,1
855,43.0,Female,Phoenix,Platinum,184.0,3058.86,Clothing,2023-05-10 09:39:46.585300,Artist,20,1
856,66.0,Male,,Bronze,180.0,4653.25,Home Goods,2023-07-04 09:39:46.585300,Manager,35,1
857,69.0,Other,Phoenix,Silver,,1950.01,Electronics,2023-03-26 09:39:46.585300,Teacher,49,1
858,61.0,Female,Los Angeles,Silver,110.0,8763.37,Clothing,2023-10-17 09:39:46.585300,Artist,10,0
859,60.0,Male,Houston,Gold,124.0,7858.12,Electronics,2023-11-07 09:39:46.585300,Artist,39,0
860,64.0,Other,,Gold,31.0,1391.95,Home Goods,2023-10-01 09:39:46.585300,Teacher,12,0
861,20.0,Female,Philadelphia,Platinum,121.0,3280.87,Home Goods,2023-02-27 09:39:46.585300,,13,0
862,31.0,Other,,Gold,76.0,1565.65,Clothing,2023-01-19 09:39:46.585300,Doctor,20,1
863,27.0,Other,Chicago,Silver,193.0,3926.26,Home Goods,2023-04-13 09:39:46.585300,Manager,62,1
864,36.0,Female,Chicago,Silver,147.0,6568.95,Home Goods,2023-03-02 09:39:46.585300,Doctor,59,0
865,,Male,Houston,Platinum,67.0,2678.6,Home Goods,2023-07-09 09:39:46.585300,Engineer,50,1
866,26.0,,Philadelphia,,76.0,7663.25,Electronics,2023-01-18 09:39:46.585300,Artist,62,1
867,20.0,Male,Phoenix,Bronze,31.0,9654.49,,2023-04-07 09:39:46.585300,Teacher,69,0
868,64.0,Other,Houston,Silver,,6152.62,Clothing,2023-01-12 09:39:46.585300,Doctor,84,0
869,31.0,Other,Houston,Silver,193.0,3386.31,Electronics,2023-06-26 09:39:46.585300,Teacher,59,1
870,57.0,,New York,,71.0,7354.57,Clothing,2023-11-06 09:39:46.585300,Teacher,93,0
871,63.0,Female,Phoenix,Platinum,13.0,2712.79,Electronics,2023-09-28 09:39:46.585300,Teacher,45,0
872,66.0,Female,Philadelphia,Silver,151.0,8866.57,Clothing,2023-01-28 09:39:46.585300,Artist,70,0
873,64.0,Female,,Bronze,18.0,7648.33,Clothing,2023-07-24 09:39:46.585300,Manager,58,0
874,35.0,Other,New York,Silver,53.0,,Electronics,2023-08-11 09:39:46.585300,Manager,89,0
875,69.0,Female,Chicago,,48.0,7345.48,Home Goods,2023-08-27 09:39:46.585300,Engineer,36,1
876,67.0,Female,Phoenix,Bronze,37.0,104.69,Electronics,2023-08-24 09:39:46.585300,,45,0
877,26.0,Other,Los Angeles,Bronze,179.0,,Electronics,2023-02-05 09:39:46.585300,Artist,67,1
878,42.0,Other,Los Angeles,Gold,145.0,7434.35,Electronics,2023-10-03 09:39:46.585300,Artist,21,1
879,,Other,Los Angeles,,113.0,3841.82,Clothing,2023-02-11 09:39:46.585300,Doctor,70,0
880,65.0,Male,Chicago,Bronze,27.0,779.54,Electronics,2023-01-12 09:39:46.585300,Engineer,70,1
881,46.0,Female,Los Angeles,Bronze,76.0,4360.88,Home Goods,2023-05-04 09:39:46.585300,Doctor,92,1
882,20.0,Female,New York,Silver,170.0,,Clothing,2023-07-31 09:39:46.585300,Teacher,41,0
883,30.0,Other,Phoenix,Bronze,10.0,1435.26,Clothing,2023-06-21 09:39:46.585300,Manager,38,1
884,38.0,Other,New York,Bronze,,2636.77,,2023-02-06 09:39:46.585300,Teacher,8,0
885,59.0,Male,Phoenix,Gold,67.0,,Home Goods,2023-04-13 09:39:46.585300,Manager,84,1
886,17.0,,New York,Silver,63.0,6109.5,Home Goods,2023-02-28 09:39:46.585300,Doctor,16,0
887,39.0,Other,New York,Silver,42.0,8996.22,Clothing,2023-03-25 09:39:46.585300,Engineer,0,1
888,35.0,Male,Houston,Platinum,127.0,4131.58,,2023-05-05 09:39:46.585300,,39,1
889,,Female,Philadelphia,Platinum,148.0,7014.91,Clothing,2023-05-24 09:39:46.585300,Manager,69,1
890,67.0,Other,Chicago,Gold,120.0,,,2023-02-19 09:39:46.585300,Artist,86,1
891,46.0,Female,New York,Gold,148.0,9362.04,Home Goods,2023-02-17 09:39:46.585300,Teacher,78,0
892,43.0,Male,,Platinum,96.0,8647.1,Electronics,2023-08-02 09:39:46.585300,Doctor,38,1
893,40.0,Female,Chicago,Platinum,174.0,,Electronics,2023-01-28 09:39:46.585300,Artist,12,1
894,66.0,Male,Philadelphia,Bronze,125.0,9544.24,Electronics,2023-01-28 09:39:46.585300,Doctor,79,0
895,19.0,Other,Houston,,130.0,9692.86,Clothing,2023-09-10 09:39:46.585300,Teacher,60,0
896,56.0,Male,New York,Gold,43.0,9115.21,Home Goods,2023-04-24 09:39:46.585300,Artist,47,1
897,28.0,Other,New York,Gold,102.0,9589.75,Clothing,2023-06-11 09:39:46.585300,Teacher,86,0
898,19.0,Male,,Bronze,14.0,2836.5,Home Goods,2023-06-09 09:39:46.585300,Engineer,3,0
899,61.0,Female,Los Angeles,Gold,61.0,6929.92,,2023-09-24 09:39:46.585300,Manager,54,0
900,61.0,Other,Philadelphia,Silver,111.0,8365.05,Clothing,2023-08-11 09:39:46.585300,Artist,63,1
901,42.0,Male,Chicago,Gold,,9557.13,Electronics,2023-05-23 09:39:46.585300,Teacher,18,1
902,53.0,,Houston,,20.0,2193.18,Clothing,2023-11-12 09:39:46.585300,Manager,41,0
903,44.0,Female,Chicago,,108.0,8520.14,Home Goods,2023-08-10 09:39:46.585300,Manager,11,1
904,23.0,Male,New York,Silver,64.0,3781.73,Electronics,2023-12-20 09:39:46.585300,Engineer,10,0
905,59.0,Female,Los Angeles,,74.0,6107.64,Electronics,2024-01-02 09:39:46.585300,Engineer,17,1
906,28.0,,New York,Gold,25.0,3543.99,Clothing,2023-04-18 09:39:46.585300,Manager,78,1
907,30.0,Female,Phoenix,Bronze,,8002.86,Electronics,2023-06-12 09:39:46.585300,Engineer,57,0
908,57.0,,Los Angeles,Bronze,163.0,370.78,Electronics,2023-10-20 09:39:46.585300,Doctor,83,1
909,52.0,Male,Houston,Silver,109.0,4110.86,Electronics,2023-08-20 09:39:46.585300,Doctor,92,0
910,57.0,,Houston,Platinum,108.0,3677.95,Electronics,2023-11-10 09:39:46.585300,Doctor,88,1
911,59.0,,Chicago,Silver,168.0,6470.03,Home Goods,2023-08-27 09:39:46.585300,Manager,58,0
912,,Other,Chicago,Platinum,,1961.49,Home Goods,2023-03-15 09:39:46.585300,Doctor,85,0
913,,Other,Los Angeles,Platinum,34.0,6647.94,,2023-02-15 09:39:46.585300,Manager,2,0
914,44.0,Female,,Gold,77.0,3116.32,Electronics,2023-08-07 09:39:46.585300,Artist,44,0
915,53.0,Female,Los Angeles,Gold,,210.48,Clothing,2023-09-22 09:39:46.585300,Engineer,7,1
916,43.0,,Phoenix,Bronze,164.0,9886.55,Home Goods,2023-10-21 09:39:46.585300,Teacher,69,0
917,68.0,,Philadelphia,Silver,154.0,7869.94,Clothing,2023-08-02 09:39:46.585300,Teacher,72,0
918,41.0,Male,Los Angeles,Platinum,28.0,9852.54,Clothing,2023-09-29 09:39:46.585300,Artist,55,0
919,35.0,,Philadelphia,Bronze,60.0,9492.77,,2023-12-11 09:39:46.585300,Engineer,45,1
920,39.0,,Los Angeles,Bronze,75.0,4832.36,Home Goods,2023-04-04 09:39:46.585300,Doctor,98,0
921,46.0,Female,Philadelphia,Platinum,157.0,3055.27,Clothing,2023-12-10 09:39:46.585300,Teacher,12,1
922,47.0,Other,Phoenix,Gold,3.0,8953.79,,2023-03-31 09:39:46.585300,Manager,30,0
923,24.0,Male,New York,Platinum,12.0,297.66,Home Goods,2023-03-15 09:39:46.585300,Teacher,66,1
924,34.0,Female,Phoenix,Silver,13.0,2153.04,Clothing,2023-07-21 09:39:46.585300,Artist,82,0
925,41.0,Female,Los Angeles,Gold,63.0,5528.83,Electronics,2023-03-28 09:39:46.585300,Doctor,17,1
926,44.0,Female,Chicago,Platinum,118.0,2036.79,Home Goods,2024-01-02 09:39:46.585300,Engineer,56,1
927,57.0,Male,Houston,Gold,,,Clothing,2023-08-30 09:39:46.585300,Manager,71,1
928,60.0,Other,New York,Platinum,147.0,5981.87,Clothing,2023-04-17 09:39:46.585300,Engineer,35,0
929,47.0,Female,New York,Bronze,138.0,8886.89,Clothing,2023-02-01 09:39:46.585300,Manager,12,0
930,43.0,Female,Phoenix,Bronze,122.0,8328.86,Home Goods,2023-08-22 09:39:46.585300,,42,1
931,35.0,Other,Chicago,Silver,59.0,7904.88,Clothing,2023-02-20 09:39:46.585300,Engineer,62,1
932,22.0,Other,Los Angeles,Platinum,40.0,6121.31,Electronics,2023-08-20 09:39:46.585300,Engineer,20,1
933,,Other,,Bronze,191.0,7782.58,,2023-02-24 09:39:46.585300,Engineer,1,1
934,,Female,Phoenix,Bronze,65.0,1716.69,Home Goods,2023-03-16 09:39:46.585300,Artist,7,1
935,63.0,Female,New York,Gold,,8373.76,Electronics,2023-12-26 09:39:46.585300,Engineer,54,0
936,19.0,Female,Los Angeles,Gold,181.0,3141.31,,2023-01-21 09:39:46.585300,Engineer,79,1
937,27.0,Other,Phoenix,Silver,192.0,,Home Goods,2023-08-11 09:39:46.585300,Artist,29,1
938,21.0,Female,Houston,Bronze,78.0,3962.51,Home Goods,2023-05-22 09:39:46.585300,Manager,68,0
939,24.0,Male,Houston,Bronze,,1033.57,Clothing,2023-02-21 09:39:46.585300,Teacher,12,1
940,43.0,Female,Houston,Bronze,67.0,,Clothing,2023-09-06 09:39:46.585300,Doctor,71,0
941,52.0,Other,Philadelphia,Platinum,149.0,,Electronics,2023-08-23 09:39:46.585300,Manager,71,1
942,24.0,Male,,Gold,132.0,1659.9,Clothing,2023-09-21 09:39:46.585300,Engineer,51,1
943,38.0,Other,New York,Platinum,9.0,9141.3,,2023-04-16 09:39:46.585300,,12,0
944,53.0,,Chicago,,68.0,1097.33,Electronics,2023-03-28 09:39:46.585300,Engineer,68,1
945,69.0,Male,Chicago,Gold,198.0,8035.7,Home Goods,2023-09-26 09:39:46.585300,Engineer,10,1
946,67.0,Female,Houston,Gold,15.0,7950.92,Electronics,2023-04-26 09:39:46.585300,Manager,63,0
947,58.0,Other,Phoenix,Bronze,187.0,8720.08,Clothing,2023-06-14 09:39:46.585300,Doctor,59,0
948,38.0,Female,Houston,Silver,162.0,2681.54,Home Goods,2023-05-24 09:39:46.585300,Engineer,95,1
949,60.0,Female,Los Angeles,Platinum,106.0,9780.95,Home Goods,2023-09-29 09:39:46.585300,Doctor,13,1
950,18.0,Other,Los Angeles,Silver,71.0,4517.16,Clothing,2023-09-01 09:39:46.585300,Teacher,88,1
951,55.0,Other,Houston,Platinum,46.0,5434.1,Electronics,2023-09-04 09:39:46.585300,Doctor,87,0
952,63.0,Female,Phoenix,Platinum,99.0,2470.1,Home Goods,2023-03-18 09:39:46.585300,Artist,44,1
953,60.0,Other,Chicago,Bronze,,,Home Goods,2023-01-17 09:39:46.585300,Manager,10,0
954,21.0,,Houston,Bronze,11.0,3799.45,Home Goods,2023-07-08 09:39:46.585300,Teacher,85,0
955,51.0,Female,Phoenix,Bronze,,9435.01,Home Goods,2023-12-27 09:39:46.585300,Teacher,6,0
956,,Male,Phoenix,Gold,,986.54,Electronics,2023-08-31 09:39:46.585300,Teacher,84,1
957,33.0,Female,Los Angeles,Gold,82.0,6232.17,Electronics,2023-10-16 09:39:46.585300,Manager,44,0
958,51.0,Female,Chicago,Silver,95.0,3241.13,Electronics,2023-05-01 09:39:46.585300,Manager,4,1
959,43.0,Other,Phoenix,Bronze,22.0,6561.84,Clothing,2023-07-12 09:39:46.585300,Teacher,95,0
960,28.0,Male,Houston,Gold,111.0,9767.91,Clothing,2023-10-25 09:39:46.585300,Artist,95,1
961,23.0,Male,Philadelphia,,2.0,2318.34,Home Goods,2023-04-24 09:39:46.585300,Teacher,92,0
962,55.0,Male,Philadelphia,Platinum,122.0,9669.29,Electronics,2023-09-22 09:39:46.585300,Doctor,16,0
963,19.0,Female,Phoenix,Platinum,39.0,768.84,Electronics,2023-02-27 09:39:46.585300,Artist,65,1
964,26.0,,Houston,Silver,6.0,9532.92,Home Goods,2023-03-13 09:39:46.585300,Engineer,96,1
965,25.0,Male,Phoenix,Silver,,6950.08,Clothing,2023-11-17 09:39:46.585300,,66,1
966,24.0,Other,Los Angeles,Platinum,189.0,202.15,,2023-05-22 09:39:46.585300,Artist,29,1
967,54.0,Other,Chicago,Gold,175.0,,Clothing,2023-12-11 09:39:46.585300,Manager,74,1
968,56.0,Female,Phoenix,Silver,69.0,2273.68,Home Goods,2023-08-31 09:39:46.585300,Manager,24,0
969,30.0,Female,Phoenix,Bronze,80.0,7405.41,Electronics,2023-04-18 09:39:46.585300,Teacher,8,0
970,66.0,Female,Los Angeles,Platinum,21.0,3469.05,Clothing,2023-01-23 09:39:46.585300,Artist,47,1
971,39.0,Other,Phoenix,Gold,177.0,,,2023-08-11 09:39:46.585300,Doctor,94,0
972,,Male,New York,Silver,76.0,6031.82,Clothing,2023-03-01 09:39:46.585300,,25,1
973,67.0,Male,New York,Platinum,190.0,7304.01,Electronics,2023-08-07 09:39:46.585300,Doctor,9,0
974,69.0,Male,,Platinum,146.0,2050.08,Clothing,2023-08-23 09:39:46.585300,Artist,72,0
975,20.0,Other,Phoenix,Gold,86.0,6684.8,Clothing,2023-05-16 09:39:46.585300,Artist,67,1
976,,Other,Houston,Silver,184.0,6424.95,Electronics,2023-07-01 09:39:46.585300,Teacher,42,0
977,47.0,Other,,Bronze,,9156.66,Home Goods,2023-01-17 09:39:46.585300,Engineer,13,0
978,28.0,Other,Los Angeles,Bronze,50.0,1155.77,Clothing,2023-01-12 09:39:46.585300,,31,0
979,69.0,Male,Chicago,Silver,114.0,4600.63,Clothing,2023-12-22 09:39:46.585300,Manager,46,1
980,27.0,Male,Chicago,Platinum,49.0,5665.12,Electronics,2023-05-29 09:39:46.585300,Artist,21,0
981,24.0,Other,Houston,Silver,10.0,5808.71,Home Goods,2023-06-01 09:39:46.585300,Teacher,0,1
982,61.0,Other,New York,Bronze,,,Clothing,2023-04-11 09:39:46.585300,Engineer,67,0
983,18.0,Male,Philadelphia,,179.0,,Electronics,2023-01-22 09:39:46.585300,Artist,58,1
984,59.0,Female,Philadelphia,Platinum,80.0,4065.2,Clothing,2023-09-18 09:39:46.585300,Teacher,70,1
985,33.0,Female,Phoenix,Platinum,173.0,1811.45,,2023-07-01 09:39:46.585300,Teacher,76,1
986,30.0,Other,Chicago,Gold,23.0,6004.32,Home Goods,2023-06-03 09:39:46.585300,Artist,88,1
987,66.0,Other,Houston,Platinum,14.0,8728.9,,2023-09-19 09:39:46.585300,Engineer,53,1
988,28.0,Female,Phoenix,Gold,116.0,4825.87,,2023-03-01 09:39:46.585300,Teacher,15,1
989,39.0,,Los Angeles,Gold,56.0,,Electronics,2023-06-08 09:39:46.585300,Doctor,4,0
990,37.0,Female,Houston,Silver,142.0,,Electronics,2023-02-25 09:39:46.585300,Manager,56,0
991,,Male,New York,Bronze,,2489.46,Electronics,2023-01-31 09:39:46.585300,Engineer,9,1
992,30.0,Male,Phoenix,Gold,146.0,3655.81,Electronics,2023-07-30 09:39:46.585300,,29,0
993,47.0,Other,Phoenix,Platinum,,8940.88,Home Goods,2023-09-07 09:39:46.585300,Engineer,29,1
994,49.0,Female,Chicago,Silver,,3516.44,Electronics,2023-06-04 09:39:46.585300,Teacher,26,1
995,,Other,Chicago,Bronze,124.0,527.82,Home Goods,2023-11-12 09:39:46.585300,Artist,4,1
996,58.0,Other,Philadelphia,Gold,191.0,3268.83,Home Goods,2023-04-02 09:39:46.585300,Manager,27,1
997,,Male,Houston,Platinum,48.0,7535.55,Electronics,2023-03-17 09:39:46.585300,Artist,29,0
998,23.0,Female,Philadelphia,Platinum,84.0,1966.96,Home Goods,2023-12-24 09:39:46.585300,Artist,16,0
999,54.0,Female,New York,,150.0,5095.26,Home Goods,2023-05-15 09:39:46.585300,Engineer,14,0
1000,67.0,Other,Philadelphia,Silver,40.0,6020.17,Electronics,2023-05-27 09:39:46.585300,Doctor,4,1
1001,58.0,Male,Chicago,Gold,35.0,8524.42,Electronics,2023-04-18 09:39:46.585300,Teacher,73,0
1002,43.0,Female,Phoenix,Platinum,41.0,8807.75,Home Goods,2023-06-30 09:39:46.585300,Engineer,78,0
1003,,Female,Philadelphia,,172.0,3039.46,Home Goods,2023-04-04 09:39:46.585300,Manager,11,0
1004,23.0,Other,Houston,Platinum,182.0,9135.08,Clothing,2023-08-31 09:39:46.585300,Teacher,23,1
1005,33.0,Male,,Bronze,94.0,7671.45,Clothing,2023-08-10 09:39:46.585300,Artist,88,0
1006,57.0,Female,New York,,137.0,3460.4,Electronics,2023-08-15 09:39:46.585300,Artist,21,0
1007,55.0,Male,Chicago,Platinum,118.0,8736.04,Home Goods,2023-02-04 09:39:46.585300,Doctor,65,0
1008,67.0,Other,Chicago,,188.0,100.62,Electronics,2023-12-30 09:39:46.585300,Engineer,32,0
1009,48.0,Other,Philadelphia,Gold,173.0,1574.27,Electronics,2023-08-23 09:39:46.585300,Manager,76,0
1010,50.0,Female,,Bronze,28.0,4540.71,Home Goods,2023-10-07 09:39:46.585300,Artist,0,1
1011,66.0,Male,,Platinum,74.0,,Home Goods,2023-08-02 09:39:46.585300,Teacher,95,0
1012,34.0,Female,,,3.0,1251.91,Home Goods,2023-12-13 09:39:46.585300,Artist,36,0
1013,,,New York,Platinum,131.0,4434.76,Clothing,2023-11-24 09:39:46.585300,Engineer,27,0
1014,29.0,Male,Los Angeles,Gold,31.0,7440.22,Clothing,2023-09-08 09:39:46.585300,Teacher,4,1
1015,30.0,Other,New York,Gold,7.0,1573.43,Home Goods,2023-01-22 09:39:46.585300,Engineer,60,0
1016,,Male,Houston,Platinum,140.0,8753.82,Home Goods,2023-09-06 09:39:46.585300,Artist,54,0
1017,16.0,Male,Phoenix,Silver,,6541.96,,2023-04-18 09:39:46.585300,,38,1
1018,,Female,Los Angeles,Platinum,133.0,9080.33,Home Goods,2023-11-19 09:39:46.585300,Artist,50,0
1019,44.0,Other,Los Angeles,Gold,21.0,9791.88,Home Goods,2023-05-09 09:39:46.585300,Engineer,34,1
1020,56.0,Other,Philadelphia,Bronze,156.0,2860.87,Clothing,2023-09-28 09:39:46.585300,Doctor,67,0
1021,41.0,Female,Los Angeles,,70.0,6111.73,Home Goods,2023-07-14 09:39:46.585300,Engineer,83,0
1022,,Female,Houston,,108.0,7521.76,,2023-03-13 09:39:46.585300,Engineer,53,0
1023,23.0,Other,Philadelphia,Gold,123.0,7959.52,Electronics,2023-07-08 09:39:46.585300,Engineer,61,0
1024,54.0,Female,Philadelphia,Platinum,169.0,9029.65,Clothing,2023-08-02 09:39:46.585300,Doctor,83,0
1025,36.0,Male,New York,Platinum,127.0,241.76,Electronics,2023-05-16 09:39:46.585300,,4,0
1026,54.0,Male,Philadelphia,Platinum,161.0,3606.88,Home Goods,2023-08-27 09:39:46.585300,Manager,89,0
1027,25.0,Female,Philadelphia,Gold,132.0,4806.65,Electronics,2023-05-14 09:39:46.585300,Artist,85,0
1028,46.0,Male,,Platinum,62.0,4758.68,Electronics,2023-05-13 09:39:46.585300,Teacher,99,1
1029,30.0,Female,Philadelphia,Gold,77.0,3427.52,Home Goods,2023-05-29 09:39:46.585300,Engineer,36,0
1030,44.0,Other,Houston,Bronze,174.0,9666.94,Home Goods,2023-10-10 09:39:46.585300,,93,0
1031,67.0,Female,Houston,Gold,136.0,659.72,Clothing,2023-09-23 09:39:46.585300,Doctor,18,0
1032,37.0,Other,Philadelphia,Bronze,45.0,7863.86,Clothing,2023-06-12 09:39:46.585300,,1,1
1033,30.0,Female,Houston,Gold,155.0,2827.48,Electronics,2023-12-25 09:39:46.585300,Doctor,59,1
1034,,Female,Chicago,Platinum,108.0,3890.64,Electronics,2023-07-10 09:39:46.585300,Artist,26,0
1035,25.0,Male,Philadelphia,Gold,14.0,1491.55,Clothing,2023-12-24 09:39:46.585300,Engineer,29,1
1036,,Male,Houston,Platinum,93.0,6358.51,Home Goods,2023-06-17 09:39:46.585300,Artist,24,1
1037,47.0,Male,Chicago,Platinum,153.0,2651.02,Home Goods,2023-12-20 09:39:46.585300,Engineer,54,0
1038,17.0,Male,Los Angeles,,91.0,2795.87,Clothing,2023-01-30 09:39:46.585300,Engineer,66,1
1039,40.0,Female,New York,Platinum,29.0,5811.31,,2023-02-25 09:39:46.585300,Engineer,49,1
1040,32.0,,Houston,,8.0,3004.46,Home Goods,2023-07-15 09:39:46.585300,Artist,91,0
1041,27.0,Female,Chicago,Platinum,2.0,9868.35,Electronics,2023-09-18 09:39:46.585300,Manager,50,1
1042,22.0,Female,,Bronze,133.0,9835.61,Electronics,2024-01-05 09:39:46.585300,Artist,93,0
1043,21.0,Other,Phoenix,,187.0,6929.36,Clothing,2023-05-04 09:39:46.585300,Teacher,75,0
1044,35.0,Female,New York,Platinum,118.0,,Electronics,2023-06-15 09:39:46.585300,Engineer,54,1
1045,65.0,Male,Philadelphia,Platinum,179.0,5401.35,Clothing,2023-01-10 09:39:46.585300,Teacher,0,1
1046,27.0,Other,Phoenix,Gold,196.0,,Electronics,2023-02-14 09:39:46.585300,Teacher,72,1
1047,37.0,Other,New York,Silver,,,Home Goods,2023-11-14 09:39:46.585300,Engineer,91,1
1048,56.0,Other,Houston,Silver,,782.36,Home Goods,2023-05-01 09:39:46.585300,Doctor,8,0
1049,66.0,Female,Philadelphia,Platinum,,4021.15,Electronics,2023-04-19 09:39:46.585300,Manager,38,1
1050,,Male,Chicago,,196.0,8517.6,Electronics,2023-02-25 09:39:46.585300,Engineer,52,1
1051,25.0,,New York,Silver,184.0,486.39,Electronics,2023-03-26 09:39:46.585300,Engineer,80,1
1052,62.0,Female,Houston,Gold,15.0,7378.29,Clothing,2023-09-22 09:39:46.585300,Doctor,13,1
1053,32.0,,Los Angeles,Bronze,198.0,6817.01,Home Goods,2023-04-16 09:39:46.585300,Doctor,56,1
1054,56.0,Other,Houston,Gold,95.0,9608.79,Clothing,2023-09-01 09:39:46.585300,Teacher,35,0
1055,32.0,Male,Philadelphia,Silver,87.0,2841.01,Electronics,2023-01-19 09:39:46.585300,Manager,27,1
1056,52.0,Female,Phoenix,,64.0,4156.36,Home Goods,2023-12-02 09:39:46.585300,Teacher,23,0
1057,23.0,Other,Philadelphia,Gold,182.0,3686.13,,2023-11-13 09:39:46.585300,Doctor,47,0
1058,34.0,Female,New York,Silver,30.0,1759.85,Home Goods,2023-04-12 09:39:46.585300,Teacher,15,0
1059,53.0,Male,Chicago,Gold,67.0,6206.36,Electronics,2023-08-09 09:39:46.585300,Manager,50,0
1060,25.0,Male,Phoenix,,93.0,8632.96,Clothing,2023-01-07 09:39:46.585300,Teacher,61,0
1061,43.0,Male,Los Angeles,Platinum,19.0,9303.14,Electronics,2023-10-23 09:39:46.585300,Teacher,8,1
1062,44.0,Male,Houston,Platinum,184.0,7142.21,Home Goods,2023-12-28 09:39:46.585300,Artist,81,0
1063,64.0,Female,New York,Platinum,,5168.43,Electronics,2023-02-11 09:39:46.585300,,80,0
1064,23.0,Male,Los Angeles,Bronze,154.0,7436.11,Clothing,2023-06-28 09:39:46.585300,Engineer,24,0
1065,41.0,Other,Chicago,Bronze,189.0,,Clothing,2023-12-22 09:39:46.585300,Manager,55,0
1066,52.0,Male,Phoenix,Platinum,57.0,1803.49,Electronics,2023-02-20 09:39:46.585300,,14,1
1067,49.0,Male,New York,Bronze,90.0,7423.35,Electronics,2023-05-13 09:39:46.585300,Doctor,80,1
1068,,Other,Los Angeles,,197.0,9922.39,Clothing,2023-10-06 09:39:46.585300,Engineer,72,0
1069,47.0,Male,,Bronze,141.0,,Home Goods,2023-02-23 09:39:46.585300,Manager,59,0
1070,65.0,Male,Houston,Platinum,192.0,9843.0,,2023-01-28 09:39:46.585300,Teacher,87,1
1071,66.0,Other,Chicago,Bronze,12.0,2241.05,,2023-06-13 09:39:46.585300,Doctor,21,0
1072,68.0,Male,Phoenix,Gold,58.0,2800.0,Home Goods,2023-09-15 09:39:46.585300,Doctor,74,0
1073,29.0,Female,Los Angeles,,168.0,2856.42,Home Goods,2023-07-11 09:39:46.585300,Manager,33,0
1074,43.0,Female,Chicago,Gold,121.0,6077.34,Electronics,2023-06-30 09:39:46.585300,Teacher,56,0
1075,30.0,Male,New York,Platinum,,,Home Goods,2023-09-21 09:39:46.585300,Doctor,96,1
1076,57.0,Female,Phoenix,Gold,150.0,9960.88,,2023-02-05 09:39:46.585300,Engineer,37,0
1077,,Other,New York,Silver,75.0,8079.66,Clothing,2023-10-17 09:39:46.585300,Manager,79,1
1078,,Female,,Gold,,3776.75,Clothing,2023-06-02 09:39:46.585300,,49,1
1079,52.0,Male,Chicago,Gold,177.0,1687.03,Clothing,2023-02-15 09:39:46.585300,Engineer,76,0
1080,35.0,Male,Phoenix,Silver,65.0,8912.76,Electronics,2023-09-10 09:39:46.585300,,50,1
1081,52.0,Male,Phoenix,Bronze,186.0,6798.43,Electronics,2023-06-28 09:39:46.585300,Engineer,81,0
1082,25.0,Male,Houston,Bronze,189.0,1509.28,Home Goods,2023-12-13 09:39:46.585300,Doctor,75,1
1083,64.0,Other,Chicago,,48.0,3390.79,Home Goods,2023-09-30 09:39:46.585300,Teacher,36,0
1084,66.0,Male,Philadelphia,Silver,44.0,6207.72,Clothing,2023-11-23 09:39:46.585300,Teacher,56,1
1085,55.0,Other,Philadelphia,Gold,121.0,4626.03,Home Goods,2023-11-03 09:39:46.585300,,26,0
1086,22.0,Other,Chicago,Platinum,,3460.78,Electronics,2023-03-25 09:39:46.585300,Doctor,90,1
1087,31.0,Male,,Silver,106.0,,,2023-06-03 09:39:46.585300,Teacher,41,1
1088,56.0,Female,Philadelphia,Silver,75.0,7665.87,Electronics,2023-05-11 09:39:46.585300,Manager,22,1
1089,35.0,Female,Houston,Silver,26.0,8351.7,Clothing,2023-03-26 09:39:46.585300,Teacher,70,1
1090,61.0,Female,,Bronze,9.0,5324.63,Electronics,2023-12-10 09:39:46.585300,Doctor,20,0
1091,26.0,Male,Chicago,Silver,194.0,1487.07,Electronics,2023-03-25 09:39:46.585300,Artist,58,1
1092,51.0,Female,New York,Platinum,172.0,,Clothing,2023-10-04 09:39:46.585300,Engineer,11,0
1093,35.0,Other,Los Angeles,Platinum,70.0,4659.26,Electronics,2023-05-02 09:39:46.585300,Doctor,40,0
1094,24.0,Female,Phoenix,Gold,124.0,9001.17,Clothing,2023-02-23 09:39:46.585300,Artist,65,0
1095,52.0,Other,New York,Bronze,11.0,8743.93,Clothing,2023-10-20 09:39:46.585300,Manager,62,0
